Batch,Lane,Barcode,Sample,Alignments,ProviderName
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-104-16,Bdolosa_new,5508_32
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-18-01,Bdolosa_new,5508_37
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-18-02,Bdolosa_new,5508_38
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-18-03,Bdolosa_new,5508_39
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-18-04,Bdolosa_new,5508_40
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-18-05,Bdolosa_new,5508_41
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-18-06,Bdolosa_new,5508_42
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-18-07,Bdolosa_new,5508_43
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-18-08,Bdolosa_new,5508_44
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-18-09,Bdolosa_new,5508_45
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-18-10,Bdolosa_new,5508_46
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-18-11,Bdolosa_new,5508_47
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-18-12,Bdolosa_new,5508_48
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-18-13,Bdolosa_new,5508_49
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-18-14,Bdolosa_new,5508_50
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-18-15,Bdolosa_new,5508_51
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-18-16,Bdolosa_new,5508_52
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-19-01,Bdolosa_new,5508_53
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-19-02,Bdolosa_new,5508_54
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-19-03,Bdolosa_new,5508_55
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-19-04,Bdolosa_new,5508_56
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-19-05,Bdolosa_new,5508_57
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-19-06,Bdolosa_new,5508_58
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-19-07,Bdolosa_new,5508_59
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-19-08,Bdolosa_new,5508_60
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-19-09,Bdolosa_new,5508_61
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-19-10,Bdolosa_new,5508_62
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-19-11,Bdolosa_new,5508_63
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-19-12,Bdolosa_new,5508_64
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-19-13,Bdolosa_new,5508_65
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-19-14,Bdolosa_new,5508_66
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-19-15,Bdolosa_new,5508_67
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-19-16,Bdolosa_new,5508_68
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-15-01,Bdolosa_new,5509_02
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-15-02,Bdolosa_new,5509_03
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-15-03,Bdolosa_new,5509_04
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-15-04,Bdolosa_new,5509_05
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-15-05,Bdolosa_new,5509_06
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-15-06,Bdolosa_new,5509_07
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-15-07,Bdolosa_new,5509_08
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-15-08,Bdolosa_new,5509_09
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-15-09,Bdolosa_new,5509_10
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-15-10,Bdolosa_new,5509_11
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-15-11,Bdolosa_new,5509_12
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-15-12,Bdolosa_new,5509_13
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-15-13,Bdolosa_new,5509_14
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-15-14,Bdolosa_new,5509_15
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-15-15,Bdolosa_new,5509_16
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-16-01,Bdolosa_new,5509_18
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-16-02,Bdolosa_new,5509_19
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-16-03,Bdolosa_new,5509_20
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-16-04,Bdolosa_new,5509_21
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-16-05,Bdolosa_new,5509_22
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-16-06,Bdolosa_new,5509_23
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-16-07,Bdolosa_new,5509_24
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-16-08,Bdolosa_new,5509_25
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-16-09,Bdolosa_new,5509_26
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-16-10,Bdolosa_new,5509_28
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-16-11,Bdolosa_new,5509_29
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-16-12,Bdolosa_new,5509_30
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-16-13,Bdolosa_new,5509_31
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-16-14,Bdolosa_new,5509_32
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-16-15,Bdolosa_new,5509_33
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-105-01,Bdolosa_new,5509_37
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-105-02,Bdolosa_new,5509_38
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-105-03,Bdolosa_new,5509_39
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-105-04,Bdolosa_new,5509_40
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-105-05,Bdolosa_new,5509_41
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-105-06,Bdolosa_new,5509_42
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-105-07,Bdolosa_new,5509_43
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-105-08,Bdolosa_new,5509_44
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-105-09,Bdolosa_new,5509_46
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-105-10,Bdolosa_new,5509_47
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-105-11,Bdolosa_new,5509_48
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-105-12,Bdolosa_new,5509_49
